,Date,Open,High,Low,Close,Adjusted_Close,Volume
105,2021-07-21,659.609985,664.859985,650.289978,655.289978,655.289978,13953300
106,2021-07-22,656.440002,662.169983,644.599976,649.26001,649.26001,15105700
107,2021-07-23,646.359985,648.799988,637.299988,643.380005,643.380005,14604900
108,2021-07-26,650.969971,668.200012,647.109985,657.619995,657.619995,25336600
109,2021-07-27,663.400024,666.5,627.23999,644.780029,644.780029,32813300
110,2021-07-28,647,654.969971,639.400024,646.97998,646.97998,16006600
111,2021-07-29,649.789978,683.690002,648.799988,677.349976,677.349976,30394600
112,2021-07-30,671.76001,697.530029,669,687.200012,687.200012,29600500
113,2021-08-02,700,726.940002,698.400024,709.669983,709.669983,33615800
114,2021-08-03,719,722.650024,701.01001,709.73999,709.73999,21620300
115,2021-08-04,711,724.900024,708.929993,710.919983,710.919983,17002600
116,2021-08-05,716,720.950012,711.409973,714.630005,714.630005,12919600
117,2021-08-06,711.900024,716.330017,697.630005,699.099976,699.099976,15576200
118,2021-08-09,710.169983,719.030029,705.130005,713.76001,713.76001,14715300
119,2021-08-10,713.98999,716.590027,701.880005,709.98999,709.98999,13432300
120,2021-08-11,712.710022,715.179993,704.210022,707.820007,707.820007,9800600
121,2021-08-12,706.340027,722.799988,699.400024,722.25,722.25,17459100
122,2021-08-13,723.710022,729.900024,714.340027,717.169983,717.169983,16698900
123,2021-08-16,705.070007,709.5,676.400024,686.169983,686.169983,22677400
124,2021-08-17,672.659973,674.580017,648.840027,665.710022,665.710022,23721300
125,2021-08-18,669.75,695.77002,669.349976,688.98999,688.98999,20349400
126,2021-08-19,678.210022,686.549988,667.590027,673.469971,673.469971,14313500
127,2021-08-20,682.849976,692.130005,673.700012,680.26001,680.26001,14781800
128,2021-08-23,685.440002,712.130005,680.75,706.299988,706.299988,20264900
129,2021-08-24,710.679993,715.219971,702.640015,708.48999,708.48999,13083100
130,2021-08-25,707.030029,716.969971,704,711.200012,711.200012,12645600
131,2021-08-26,708.309998,715.400024,697.619995,701.159973,701.159973,13214300
132,2021-08-27,705,715,702.099976,711.919983,711.919983,13762100
133,2021-08-30,714.719971,731,712.72998,730.909973,730.909973,18604200
134,2021-08-31,733,740.390015,726.440002,735.719971,735.719971,20855400
135,2021-09-01,734.080017,741.98999,731.27002,734.090027,734.090027,13204300
136,2021-09-02,734.5,740.969971,730.539978,732.390015,732.390015,12777300
137,2021-09-03,732.25,734,724.200012,733.570007,733.570007,15246100
138,2021-09-07,740,760.200012,739.26001,752.919983,752.919983,20039800
139,2021-09-08,761.580017,764.450012,740.77002,753.869995,753.869995,18793000
140,2021-09-09,753.409973,762.099976,751.630005,754.859985,754.859985,14077700
141,2021-09-10,759.599976,762.609985,734.52002,736.27002,736.27002,15114300
142,2021-09-13,740.210022,744.780029,708.849976,743,743,22952500
143,2021-09-14,742.570007,754.469971,736.400024,744.48999,744.48999,18524900
144,2021-09-15,745,756.859985,738.359985,755.830017,755.830017,15357700
145,2021-09-16,752.830017,758.909973,747.609985,756.98999,756.98999,13923400
146,2021-09-17,757.150024,761.039978,750,759.48999,759.48999,28204200
147,2021-09-20,734.559998,742,718.619995,730.169983,730.169983,24757700
148,2021-09-21,734.789978,744.73999,730.440002,739.380005,739.380005,16330700
149,2021-09-22,743.530029,753.669983,739.119995,751.940002,751.940002,15126300
150,2021-09-23,755,758.200012,747.919983,753.640015,753.640015,11947500
151,2021-09-24,745.890015,774.799988,744.559998,774.390015,774.390015,21373000
152,2021-09-27,773.119995,799,769.309998,791.359985,791.359985,28070700
153,2021-09-28,787.200012,795.640015,766.179993,777.559998,777.559998,25381400
154,2021-09-29,779.799988,793.5,770.679993,781.309998,781.309998,20942900
155,2021-09-30,781,789.130005,775,775.47998,775.47998,17956000
156,2021-10-01,778.400024,780.780029,763.590027,775.219971,775.219971,17031400
157,2021-10-04,796.5,806.969971,776.119995,781.530029,781.530029,30483300
158,2021-10-05,784.799988,797.309998,774.200012,780.590027,780.590027,18432600
159,2021-10-06,776.200012,786.659973,773.219971,782.75,782.75,14632800
160,2021-10-07,785.460022,805,783.380005,793.609985,793.609985,19195800
161,2021-10-08,796.210022,796.380005,780.909973,785.48999,785.48999,16711100
162,2021-10-11,787.650024,801.23999,785.5,791.940002,791.940002,14200300
163,2021-10-12,800.929993,812.320007,796.570007,805.719971,805.719971,22020000
164,2021-10-13,810.469971,815.409973,805.780029,811.080017,811.080017,14120100
165,2021-10-14,815.48999,820.25,813.349976,818.320007,818.320007,12247200
166,2021-10-15,823.73999,843.210022,822.349976,843.030029,843.030029,18818000
167,2021-10-18,851.789978,875.26001,851.469971,870.109985,870.109985,24207200
168,2021-10-19,877.530029,877.950012,862.51001,864.27002,864.27002,17381100
169,2021-10-20,865.349976,869.48999,857.380005,865.799988,865.799988,14032100
170,2021-10-21,856,900,855.5,894,894,31481500
171,2021-10-22,895.5,910,890.960022,909.679993,909.679993,22880800
172,2021-10-25,950.530029,1045.02002,944.200012,1024.859985,1024.859985,62852100
173,2021-10-26,1024.689941,1094.939941,1001.440002,1018.429993,1018.429993,62415000
174,2021-10-27,1039.660034,1070.880005,1030.780029,1037.859985,1037.859985,38526500
175,2021-10-28,1068.310059,1081,1054.199951,1077.040039,1077.040039,27213200
176,2021-10-29,1081.859985,1115.209961,1073.209961,1114,1114,29918400
177,2021-11-01,1145,1209.75,1118.660034,1208.589966,1208.589966,56048700
178,2021-11-02,1159.359985,1208.589966,1146,1172,1172,42737800
179,2021-11-03,1177.329956,1215.390015,1152.619995,1213.859985,1213.859985,34628500
180,2021-11-04,1234.410034,1243.48999,1217,1229.910034,1229.910034,25397400
181,2021-11-05,1228,1239.869995,1208,1222.089966,1222.089966,21579900
182,2021-11-08,1149.790039,1197,1133,1162.939941,1162.939941,33445700
183,2021-11-09,1173.599976,1174.5,1011.52002,1023.5,1023.5,59105800
184,2021-11-10,1010.409973,1078.099976,987.309998,1067.949951,1067.949951,42802700
185,2021-11-11,1102.77002,1104.969971,1054.680054,1063.51001,1063.51001,22396600
186,2021-11-12,1047.5,1054.5,1019.200012,1033.420044,1033.420044,25182300
187,2021-11-15,1017.630005,1031.97998,978.599976,1013.390015,1013.390015,34775600
188,2021-11-16,1003.309998,1057.199951,1002.179993,1054.72998,1054.72998,26542400
189,2021-11-17,1063.51001,1119.640015,1055.5,1089.01001,1089.01001,31445400
190,2021-11-18,1106.550049,1112,1075.02002,1096.380005,1096.380005,20898900
191,2021-11-19,1098.869995,1138.719971,1092.699951,1137.060059,1137.060059,21642300
192,2021-11-22,1162.329956,1201.949951,1132.430054,1156.869995,1156.869995,33072500
193,2021-11-23,1167.51001,1180.5,1062.699951,1109.030029,1109.030029,36171700
194,2021-11-24,1080.390015,1132.77002,1062,1116,1116,22560200
195,2021-11-26,1099.469971,1108.780029,1081,1081.920044,1081.920044,11680900
196,2021-11-29,1100.98999,1142.670044,1100.189941,1136.98999,1136.98999,19464500
197,2021-11-30,1144.369995,1168,1118,1144.76001,1144.76001,27092000
198,2021-12-01,1160.699951,1172.839966,1090.76001,1095,1095,22816800
199,2021-12-02,1099.060059,1113,1056.650024,1084.599976,1084.599976,24371600
200,2021-12-03,1084.790039,1090.579956,1000.210022,1014.969971,1014.969971,30696300
201,2021-12-06,1001.51001,1021.640015,950.5,1009.01001,1009.01001,27221000
202,2021-12-07,1044.199951,1057.670044,1026.810059,1051.75,1051.75,18694900
203,2021-12-08,1052.709961,1072.380005,1033,1068.959961,1068.959961,13968800
204,2021-12-09,1060.640015,1062.48999,1002.359985,1003.799988,1003.799988,19812800
205,2021-12-10,1008.75,1020.97998,982.530029,1017.030029,1017.030029,19855000
206,2021-12-13,1001.090027,1005,951.419983,966.409973,966.409973,26198500
207,2021-12-14,945,966.409973,930,958.51001,958.51001,23602100
208,2021-12-15,953.210022,978.75,928.25,975.98999,975.98999,25056400
209,2021-12-16,994.5,994.97998,921.849976,926.919983,926.919983,27590500
210,2021-12-17,914.77002,960.659973,909.039978,932.570007,932.570007,33479100
211,2021-12-20,910.700012,921.690002,893.390015,899.940002,899.940002,18826700
212,2021-12-21,916.869995,939.5,886.119995,938.530029,938.530029,23839300
213,2021-12-22,965.659973,1015.659973,957.049988,1008.869995,1008.869995,31211400
214,2021-12-23,1006.799988,1072.97998,997.559998,1067,1067,30904400
215,2021-12-27,1073.670044,1117,1070.719971,1093.939941,1093.939941,23715300
216,2021-12-28,1109.48999,1119,1078.420044,1088.469971,1088.469971,20108000
217,2021-12-29,1098.640015,1104,1064.140015,1086.189941,1086.189941,18718000
218,2021-12-30,1061.329956,1095.550049,1053.150024,1070.339966,1070.339966,15680300
219,2021-12-31,1073.439941,1082,1054.589966,1056.780029,1056.780029,13577900
220,2022-01-03,1147.75,1201.069946,1136.040039,1199.780029,1199.780029,34643800
221,2022-01-04,1189.550049,1208,1123.050049,1149.589966,1149.589966,33416100
222,2022-01-05,1146.650024,1170.339966,1081.01001,1088.119995,1088.119995,26706600
223,2022-01-06,1077,1088,1020.5,1064.699951,1064.699951,30112200
224,2022-01-07,1080.369995,1080.930054,1010,1026.959961,1026.959961,27919000
225,2022-01-10,1000,1059.099976,980,1058.119995,1058.119995,30605000
226,2022-01-11,1053.670044,1075.849976,1038.819946,1064.400024,1064.400024,22021100
227,2022-01-12,1078.849976,1114.839966,1072.589966,1106.219971,1106.219971,27913000
228,2022-01-13,1109.069946,1115.599976,1026.540039,1031.560059,1031.560059,32403300
229,2022-01-14,1019.880005,1052,1013.380005,1049.609985,1049.609985,24246600
230,2022-01-18,1026.609985,1070.790039,1016.059998,1030.51001,1030.51001,22247800
231,2022-01-19,1041.709961,1054.670044,995,995.650024,995.650024,25147500
232,2022-01-20,1009.72998,1041.660034,994,996.27002,996.27002,23496200
233,2022-01-21,996.340027,1004.549988,940.5,943.900024,943.900024,34472000
234,2022-01-24,904.76001,933.51001,851.469971,930,930,50521900
235,2022-01-25,914.200012,951.26001,903.210022,918.400024,918.400024,28865300
236,2022-01-26,952.429993,987.690002,906,937.409973,937.409973,34955800
237,2022-01-27,933.359985,935.390015,829,829.099976,829.099976,49036500
238,2022-01-28,831.559998,857.5,792.01001,846.349976,846.349976,44929700
239,2022-01-31,872.710022,937.98999,862.049988,936.719971,936.719971,34812000
240,2022-02-01,935.210022,943.700012,905,931.25,931.25,24379400
241,2022-02-02,928.179993,931.5,889.409973,905.659973,905.659973,22264300
242,2022-02-03,882,937,880.52002,891.140015,891.140015,26285200
243,2022-02-04,897.219971,936.5,881.169983,923.320007,923.320007,24472600
244,2022-02-07,923.789978,947.77002,902.710022,907.340027,907.340027,20331500
245,2022-02-08,905.530029,926.289978,894.799988,922,922,16909700
246,2022-02-09,935,946.27002,920,932,932,17419800
247,2022-02-10,908.369995,943.809998,896.700012,904.549988,904.549988,22042300
248,2022-02-11,909.630005,915.960022,850.700012,860,860,26492700
249,2022-02-14,861.570007,898.880005,853.150024,875.76001,875.76001,22515100
250,2022-02-15,900,923,893.380005,922.429993,922.429993,19216500
251,2022-02-16,914.049988,926.429993,901.210022,923.390015,923.390015,17098100
252,2022-02-17,913.26001,918.5,874.099976,876.349976,876.349976,18392800
253,2022-02-18,886,886.869995,837.609985,856.97998,856.97998,22710500
